"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"5218","동물병원","02_03_01_P","4050000","405000001020000002","20000705","","01","영업/정상","0000","정상","","","","","265-7512","0","","경기도 용인시 수지구 풍덕천동 1075-4번지","경기도 용인시 수지구 풍덕천로 113 (풍덕천동)","16836","한마음동물병원","20150310091807","I","2018-08-31 23:59:59.0","","208281.735064825","424511.373075667","동물병원","","000","",
"5219","동물병원","02_03_01_P","4050000","562000001020070001","20070126","","01","영업/정상","0000","정상","","","","","031-336-1245","40","","경기도 용인시 처인구 백암면 근창리 20-4번지","경기도 용인시 처인구 백암면 근창로 45","","백암동물병원","20081215152622","I","2018-08-31 23:59:59.0","","232801.330788301","406874.551618575","동물병원","","000","",
"5220","동물병원","02_03_01_P","3910000","391000001020120002","20120209","","01","영업/정상","0000","정상","","","","","","119.9","","경기도 평택시 서정동 838-3번지","경기도 평택시 송탄로 255 (서정동)","17772","라뽀동물병원","20200108152729","U","2020-01-10 02:40:00.0","","205124.380218446","396097.085631927","동물병원","","000","",
"5221","동물병원","02_03_01_P","3910000","391000001020130002","20130814","","01","영업/정상","0000","정상","","","","","031-666-7582","721.92","","경기도 평택시 세교동 0","경기도 평택시 세교7길 50, JY빌딩 (세교동)","17842","블리스 동물의료센터","20210906101413","U","2021-09-08 02:40:00.0","","","","동물병원","","000","0",
"5222","동물병원","02_03_01_P","3910000","391000001020140001","20140820","","01","영업/정상","0000","정상","","","","","0316511175","102.39","","경기도 평택시 비전동 1027-2","경기도 평택시 비전3로 27, 104, 105호 (비전동)","17852","비전동물병원","20220720200437","U","2022-07-22 02:40:00.0","","209267.855877372","389007.854964262","동물병원","","000","0",
"5223","동물병원","02_03_01_P","3910000","391000001020150001","20150308","","01","영업/정상","0000","정상","","","","","031-686-7975","0","","경기도 평택시 안중읍 현화리 834-2 101호","경기도 평택시 안중읍 안현로서8길 35-4 (101호)","17943","송담동물병원","20210915132457","U","2021-09-17 02:40:00.0","","192932.517659756","386401.493681686","동물병원","","000","0",
"5224","동물병원","02_03_01_P","3910000","391000001020150002","20151223","","01","영업/정상","0000","정상","","","","","031-692-2250","0","","경기도 평택시 오성면 숙성리 185-10","경기도 평택시 오성면 숙성시장길 65 (명성빌라)","17819","한동물병원 (출장진료 전문)","20210909100746","U","2021-09-11 02:40:00.0","","198585.867145238","389660.129384486","동물병원","","000","0",
"5225","동물병원","02_03_01_P","3910000","391000001020160003","20160513","","01","영업/정상","0000","정상","","","","","031-655-7533","34.96","","경기도 평택시 용이동 467-7 청설빌딩","경기도 평택시 서동대로 3875, 청설빌딩 2층 201호 (용이동)","17868","다가온동물병원","20200707204308","U","2020-07-09 02:40:00.0","","212175.594272958","388068.731649028","동물병원","","000","",
"5226","동물병원","02_03_01_P","3910000","391000001020160004","20160624","","01","영업/정상","0000","정상","","","","","031-618-8275","","","경기도 평택시 평택동 71-14번지","경기도 평택시 평택로 84-1 (평택동)","17911","김기혁 동물병원 평택동점","20160624102246","I","2018-08-31 23:59:59.0","","207456.906619108","388091.254317313","동물병원","","000","",
"5227","동물병원","02_03_01_P","4050000","564000001020100002","20100223","","01","영업/정상","0000","정상","","","","","263-7588","0","","경기도 용인시 수지구 풍덕천동 713-6번지 요진타워 103호","경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)","16837","세브란스동물병원","20130122180308","I","2018-08-31 23:59:59.0","","208481.815506629","424648.678704879","동물병원","","000","",
"5228","동물병원","02_03_01_P","4050000","563000001020110002","20110329","","01","영업/정상","0000","정상","","","","","031-8005-9725","47.5","","경기도 용인시 기흥구 중동 852-2번지","경기도 용인시 기흥구 동백중앙로 177 (중동, 동백씨엘뷰 오피스텔)","17006","리치펫동물병원","20190116162049","U","2019-01-18 02:40:00.0","","213568.613522219","418715.981385257","동물병원","","000","",
"5229","동물병원","02_03_01_P","4050000","563000001020120001","20120327","","01","영업/정상","0000","정상","","","","","031-265-7505","46.2","","경기도 용인시 기흥구 보정동 1266-6번지 현대휴먼프라자 102호","경기도 용인시 기흥구 죽현로 29, 102호 (보정동, 현대휴먼프라자)","16898","튼튼동물병원","20190116162130","U","2019-01-18 02:40:00.0","","210023.446060573","424170.299430871","동물병원","","000","",
"5230","동물병원","02_03_01_P","4050000","563000001020120003","20120824","","01","영업/정상","0000","정상","","","","","031-283-1357","0","","경기도 용인시 기흥구 보정동 1019-237번지","경기도 용인시 기흥구 용구대로 2457 (보정동)","16907","Wellness clinic 동물병원","20140929143108","I","2018-08-31 23:59:59.0","","209271.840149414","422612.412154755","동물병원","","000","",
"5231","동물병원","02_03_01_P","4050000","563000001020130001","20130109","","01","영업/정상","0000","정상","","","","","","84.06","","경기도 용인시 기흥구 지곡동 445-8번지","경기도 용인시 기흥구 사은로 274-2, 3층 (지곡동)","17088","우사랑동물병원(출장전문진료병원)","20160523105018","I","2018-08-31 23:59:59.0","","211903.436342566","416896.119116881","동물병원","","000","",
"5232","동물병원","02_03_01_P","4050000","563000001020130004","20130820","","01","영업/정상","0000","정상","","","","","031-233-2836","46","","경기도 용인시 기흥구 신갈동 38-5번지 17통3반","경기도 용인시 기흥구 신갈로 85 (신갈동)","16967","(주)에니멀클리닉컨설팅(출장진료전문병원)","20190116162458","U","2019-01-18 02:40:00.0","","209286.071286772","419153.769159212","동물병원","","000","",
"5233","동물병원","02_03_01_P","4050000","562000001020080002","20080612","","01","영업/정상","0000","정상","","","","","338-7975","20","","경기도 용인시 처인구 포곡읍 둔전리 385번지","경기도 용인시 처인구 포곡읍 포곡로 90","","나라동물병원","20160913134019","I","2018-08-31 23:59:59.0","","219077.905885307","418409.404874512","동물병원","","000","",
"5234","동물병원","02_03_01_P","4050000","564000001020100003","20100303","","01","영업/정상","0000","정상","","","","","031-263-7585","0","","경기도 용인시 수지구 신봉동 909번지 이마트수지점 3층","경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)","","로얄벳 동물병원","20130801131946","I","2018-08-31 23:59:59.0","","207318.572861803","424204.581779995","동물병원","","000","",
"5235","동물병원","02_03_01_P","4050000","564000001020100004","20100506","","01","영업/정상","0000","정상","","","","","031-276-0282","13.8","","경기도 용인시 수지구 신봉동 83번지 신엘지프라자 102호","경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)","","펫스토리 동물병원","20100506100047","I","2018-08-31 23:59:59.0","","206763.168265928","424729.370568535","동물병원","","000","",
"5236","동물병원","02_03_01_P","4050000","564000001020100005","20101206","","01","영업/정상","0000","정상","","","","","031-897-7582","71","","경기도 용인시 수지구 동천동 344-2 제일프라자 101~102호","경기도 용인시 수지구 동천로99번길 3 (동천동, 제일프라자 101~102호)","16823","강남동물병원","20211022095747","U","2021-10-24 02:40:00.0","","208159.038438148","426213.203908214","동물병원","","000","0",
"5237","동물병원","02_03_01_P","4050000","564000001020110001","20110727","","01","영업/정상","0000","정상","","","","","031-264-7525","42.26","","경기도 용인시 수지구 상현동 254-14번지","경기도 용인시 수지구 만현로 110 (상현동)","","참누리동물병원","20110727164853","I","2018-08-31 23:59:59.0","","207423.634358345","422761.144052759","동물병원","","000","",
"5238","동물병원","02_03_01_P","4050000","564000001020110002","20111205","","01","영업/정상","0000","정상","","","","","031-264-7553","99.79","","경기도 용인시 수지구 죽전동 915-3번지","경기도 용인시 수지구 용구대로 2794 (죽전동)","16866","초이스동물병원","20141006163513","I","2018-08-31 23:59:59.0","","209623.710434541","425913.145918049","동물병원","","000","",
"5239","동물병원","02_03_01_P","4050000","564000001020120001","20120203","","01","영업/정상","0000","정상","","","","","031-263-0085","303.39","","경기도 용인시 수지구 동천동 886-1번지","경기도 용인시 수지구 수지로 421 (동천동)","16828","AP동물병원","20181228150834","U","2018-12-30 02:40:00.0","","208565.190002837","425808.708663829","동물병원","","000","",
"5240","동물병원","02_03_01_P","4050000","564000001020120002","20120319","","01","영업/정상","0000","정상","","","","","","113.52","","경기도 용인시 수지구 죽전동 1174-1 벤포스타 101~103호","경기도 용인시 수지구 현암로 81 (죽전동,벤포스타 101~103호)","","24시 서울YES동물병원","20220103100243","U","2022-01-05 02:40:00.0","","210419.688909424","425533.086521088","동물병원","","000","0",
"5241","동물병원","02_03_01_P","4050000","564000001020120003","20120502","","01","영업/정상","0000","정상","","","","","031-266-8898","","","경기도 용인시 수지구 상현동 852번지 수지3차쌍용스윗닷홈상가 B102호","경기도 용인시 수지구 만현로 95, B102호 (상현동, 수지3차쌍용스윗닷홈상가)","16930","애니펫동물병원","20120502095955","I","2018-08-31 23:59:59.0","","207660.844695274","422815.250841136","동물병원","","000","",
"5242","동물병원","02_03_01_P","4050000","564000001020120004","20120502","","01","영업/정상","0000","정상","","","","","031-896-3881","90.7","","경기도 용인시 수지구 죽전동 1191-1번지 세종프라자 101호","경기도 용인시 수지구 현암로 136, 101호 (죽전동, 세종프라자)","16880","영동동물병원","20120502142501","I","2018-08-31 23:59:59.0","","210956.34433362","425506.249422966","동물병원","","000","",
"5243","동물병원","02_03_01_P","4050000","564000001020130002","20130620","","01","영업/정상","0000","정상","","","","","031-265-1175","129.42","","경기도 용인시 수지구 동천동 946-4 대영프라자 102호,201호","경기도 용인시 수지구 손곡로 107 (동천동, 대영프라자 102호,201호)","16822","동일동물병원","20210406100007","U","2021-04-08 02:40:00.0","","207967.432784619","425988.844668793","동물병원","","000","",
"5244","동물병원","02_03_01_P","4050000","563000001020140001","20140321","","01","영업/정상","0000","정상","","","","","031-275-7579","17.74","","경기도 용인시 기흥구 마북동 526-3번지","경기도 용인시 기흥구 연원로 1, 101호 (마북동, 연원마을LG아파트상가)","16908","구성동물병원","20190116162542","U","2019-01-18 02:40:00.0","","209489.729604246","422183.353286687","동물병원","","000","",
"5245","동물병원","02_03_01_P","4050000","563000001020140002","20140526","","01","영업/정상","0000","정상","","","","","031-274-3575","63.62","","경기도 용인시 기흥구 구갈동 589번지 103호","경기도 용인시 기흥구 강남동로 15, 103호 (구갈동)","16979","제일종합동물병원","20140528122649","I","2018-08-31 23:59:59.0","","211385.205640712","418818.433466908","동물병원","","000","",
